visit_id,client_id,therapist_id,service_id,visit_ts
8404,594-87-8512,030-45-1969,1,"2022/02/28, 09:04:12"
8405,898-73-3339,030-45-1969,1,"2022/03/01, 23:37:24"
8406,148-49-3184,030-45-1969,4,"2022/04/06, 13:44:20"
8407,830-11-8837,280-65-5827,3,"2022/05/13, 14:53:57"
8408,488-22-2850,030-45-1969,0,"2022/05/18, 15:13:56"
8409,877-33-4462,280-65-5827,2,"2022/02/26, 01:39:23"
8410,594-87-8512,030-45-1969,3,"2022/02/08, 00:06:28"
8411,830-11-8837,030-45-1969,2,"2022/02/16, 19:01:01"
8412,877-33-4462,280-65-5827,1,"2022/05/06, 20:37:58"
8413,148-49-3184,280-65-5827,4,"2022/04/30, 17:50:12"
8414,431-25-4334,280-65-5827,0,"2022/05/20, 12:50:17"
8415,877-33-4462,030-45-1969,4,"2022/01/13, 08:12:06"
8416,154-64-9693,280-65-5827,2,"2022/06/19, 13:34:51"
8417,038-37-7264,280-65-5827,4,"2022/04/18, 06:53:08"
8418,038-37-7264,030-45-1969,2,"2022/06/08, 08:26:22"
8419,038-37-7264,030-45-1969,2,"2022/02/28, 08:22:21"
8420,154-64-9693,030-45-1969,2,"2022/04/13, 05:16:26"
8421,830-11-8837,030-45-1969,0,"2022/02/06, 01:32:43"
8422,154-64-9693,280-65-5827,0,"2022/05/31, 15:49:23"
8423,898-73-3339,280-65-5827,2,"2022/04/24, 13:19:43"
8424,431-25-4334,030-45-1969,3,"2022/01/28, 06:27:41"
8425,594-87-8512,150-60-1665,0,"2022/06/21, 14:34:51"
8426,038-37-7264,280-65-5827,4,"2022/05/06, 13:29:09"
8427,154-64-9693,030-45-1969,2,"2022/05/30, 01:27:46"
8428,488-22-2850,280-65-5827,3,"2022/04/30, 06:05:50"
8429,488-22-2850,150-60-1665,3,"2022/05/16, 07:35:11"
8430,154-64-9693,280-65-5827,4,"2022/01/12, 16:18:04"
8431,431-25-4334,150-60-1665,4,"2022/03/13, 10:35:05"
8432,038-37-7264,280-65-5827,0,"2022/03/23, 16:31:16"
8433,594-87-8512,150-60-1665,2,"2022/01/08, 17:44:28"
8434,594-87-8512,150-60-1665,0,"2022/04/28, 09:32:11"
8435,431-25-4334,150-60-1665,0,"2022/03/30, 17:13:54"
8436,877-33-4462,150-60-1665,2,"2022/03/03, 18:34:26"
8437,154-64-9693,030-45-1969,4,"2022/02/08, 20:59:58"
8438,877-33-4462,030-45-1969,2,"2022/05/17, 11:41:13"
8439,594-87-8512,030-45-1969,4,"2022/02/09, 16:50:54"
8440,898-73-3339,150-60-1665,4,"2022/06/05, 16:33:11"
8441,877-33-4462,150-60-1665,3,"2022/01/08, 12:28:11"
8442,594-87-8512,280-65-5827,3,"2022/02/13, 01:43:23"
8443,154-64-9693,150-60-1665,4,"2022/01/06, 07:04:00"
8444,154-64-9693,280-65-5827,4,"2022/02/03, 23:32:37"
8445,898-73-3339,030-45-1969,3,"2022/01/25, 11:50:48"
8446,877-33-4462,280-65-5827,0,"2022/06/16, 16:18:23"
8447,574-92-3858,030-45-1969,1,"2022/06/20, 20:22:33"
8448,148-49-3184,030-45-1969,3,"2022/02/23, 03:35:06"
8449,594-87-8512,030-45-1969,3,"2022/04/03, 04:07:13"
8450,898-73-3339,030-45-1969,1,"2022/05/26, 15:31:14"
8451,148-49-3184,030-45-1969,0,"2022/06/04, 04:39:53"
8452,898-73-3339,030-45-1969,1,"2022/05/19, 11:03:38"
8453,594-87-8512,030-45-1969,4,"2022/05/29, 11:55:06"
8454,594-87-8512,030-45-1969,4,"2022/05/11, 03:14:13"
8455,877-33-4462,280-65-5827,2,"2022/02/23, 22:49:12"
8456,488-22-2850,150-60-1665,3,"2022/05/21, 17:03:08"
8457,488-22-2850,150-60-1665,0,"2022/05/24, 05:58:41"
8458,877-33-4462,280-65-5827,1,"2022/06/04, 21:26:56"
8459,038-37-7264,280-65-5827,1,"2022/03/07, 09:58:54"
8460,877-33-4462,280-65-5827,0,"2022/04/20, 16:32:28"
8461,154-64-9693,030-45-1969,4,"2022/04/21, 16:51:45"
8462,830-11-8837,280-65-5827,1,"2022/04/19, 07:28:15"
8463,574-92-3858,030-45-1969,1,"2022/05/23, 13:49:23"
8464,830-11-8837,030-45-1969,0,"2022/03/30, 13:12:55"
8465,488-22-2850,030-45-1969,1,"2022/01/20, 16:05:58"
8466,574-92-3858,280-65-5827,3,"2022/04/25, 11:55:29"
8467,431-25-4334,150-60-1665,0,"2022/04/24, 18:49:13"
8468,431-25-4334,280-65-5827,0,"2022/06/24, 03:18:34"
8469,830-11-8837,280-65-5827,3,"2022/06/25, 16:38:03"
8470,877-33-4462,030-45-1969,3,"2022/04/21, 17:05:28"
8471,038-37-7264,030-45-1969,0,"2022/02/04, 10:58:28"
8472,154-64-9693,150-60-1665,2,"2022/02/09, 20:58:46"
8473,148-49-3184,280-65-5827,3,"2022/06/04, 14:20:17"
8474,038-37-7264,030-45-1969,4,"2022/05/22, 08:53:44"
8475,038-37-7264,030-45-1969,0,"2022/06/08, 02:07:08"
8476,830-11-8837,150-60-1665,2,"2022/05/22, 22:59:47"
8477,154-64-9693,280-65-5827,1,"2022/01/13, 19:30:33"
8478,594-87-8512,150-60-1665,1,"2022/02/14, 20:26:44"
8479,594-87-8512,030-45-1969,2,"2022/04/06, 19:42:58"
8480,431-25-4334,280-65-5827,2,"2022/04/02, 20:46:05"
8481,594-87-8512,280-65-5827,4,"2022/01/07, 18:57:44"
8482,148-49-3184,150-60-1665,3,"2022/05/29, 09:10:21"
8483,038-37-7264,150-60-1665,0,"2022/03/21, 16:24:52"
8484,431-25-4334,280-65-5827,0,"2022/04/16, 04:16:44"
8485,488-22-2850,280-65-5827,3,"2022/01/30, 10:48:47"
8486,830-11-8837,280-65-5827,1,"2022/02/22, 07:46:08"
8487,574-92-3858,150-60-1665,0,"2022/04/01, 08:54:09"
8488,574-92-3858,280-65-5827,0,"2022/06/06, 08:30:48"
8489,154-64-9693,280-65-5827,2,"2022/01/17, 11:47:26"
8490,148-49-3184,150-60-1665,1,"2022/06/03, 01:43:51"
8491,877-33-4462,150-60-1665,3,"2022/04/17, 12:19:36"
8492,830-11-8837,030-45-1969,0,"2022/01/04, 07:24:56"
8493,877-33-4462,150-60-1665,0,"2022/04/20, 21:54:20"
8494,574-92-3858,030-45-1969,4,"2022/04/17, 17:27:38"
8495,038-37-7264,030-45-1969,0,"2022/04/15, 05:23:26"
8496,877-33-4462,030-45-1969,4,"2022/05/27, 16:14:43"
8497,594-87-8512,150-60-1665,3,"2022/04/14, 02:34:07"
8498,148-49-3184,030-45-1969,1,"2022/01/11, 02:11:37"
8499,488-22-2850,280-65-5827,4,"2022/06/26, 11:42:06"
8500,898-73-3339,280-65-5827,1,"2022/03/23, 20:36:15"
8501,038-37-7264,150-60-1665,3,"2022/01/25, 17:12:34"
8502,038-37-7264,150-60-1665,4,"2022/06/01, 12:15:20"
8503,148-49-3184,030-45-1969,2,"2022/06/01, 19:16:54"
8504,431-25-4334,280-65-5827,0,"2022/01/01, 06:09:15"
8505,574-92-3858,280-65-5827,3,"2022/03/19, 11:33:34"
8506,574-92-3858,280-65-5827,1,"2022/05/23, 12:39:51"
8507,148-49-3184,150-60-1665,0,"2022/02/04, 14:52:23"
8508,898-73-3339,030-45-1969,0,"2022/06/28, 23:20:58"
8509,154-64-9693,030-45-1969,1,"2022/03/22, 15:05:48"
8510,877-33-4462,030-45-1969,0,"2022/04/03, 07:00:32"
8511,877-33-4462,150-60-1665,0,"2022/01/26, 07:57:41"
8512,488-22-2850,150-60-1665,1,"2022/06/07, 18:14:40"
8513,594-87-8512,280-65-5827,4,"2022/05/29, 04:47:21"
8514,148-49-3184,030-45-1969,4,"2022/01/25, 11:14:33"
8515,877-33-4462,150-60-1665,1,"2022/01/05, 16:29:39"
8516,574-92-3858,150-60-1665,1,"2022/05/15, 00:21:13"
8517,877-33-4462,150-60-1665,4,"2022/02/21, 17:38:47"
8518,038-37-7264,150-60-1665,2,"2022/05/03, 08:45:23"
8519,148-49-3184,150-60-1665,0,"2022/04/07, 18:57:37"
8520,898-73-3339,150-60-1665,3,"2022/05/20, 01:12:45"
8521,154-64-9693,030-45-1969,1,"2022/06/07, 01:11:22"
8522,898-73-3339,030-45-1969,4,"2022/03/17, 21:10:00"
8523,038-37-7264,150-60-1665,2,"2022/01/05, 09:53:54"
8524,148-49-3184,280-65-5827,0,"2022/03/15, 14:04:35"
8525,898-73-3339,030-45-1969,4,"2022/02/17, 15:16:55"
8526,898-73-3339,030-45-1969,4,"2022/04/19, 14:03:09"
8527,830-11-8837,280-65-5827,1,"2022/02/24, 11:04:40"
8528,038-37-7264,150-60-1665,4,"2022/01/19, 23:21:00"
8529,877-33-4462,030-45-1969,4,"2022/06/18, 20:35:11"
8530,830-11-8837,150-60-1665,4,"2022/02/15, 10:46:54"
8531,898-73-3339,280-65-5827,4,"2022/01/12, 00:32:22"
8532,488-22-2850,030-45-1969,4,"2022/05/15, 23:43:21"
8533,830-11-8837,030-45-1969,2,"2022/06/05, 11:31:21"
8534,594-87-8512,030-45-1969,0,"2022/06/21, 20:28:13"
8535,594-87-8512,030-45-1969,4,"2022/03/31, 22:15:26"
8536,148-49-3184,150-60-1665,1,"2022/01/16, 03:11:48"
8537,898-73-3339,030-45-1969,1,"2022/05/14, 04:13:35"
8538,574-92-3858,280-65-5827,1,"2022/05/07, 02:57:24"
8539,038-37-7264,150-60-1665,4,"2022/01/31, 19:45:14"
8540,148-49-3184,150-60-1665,1,"2022/03/18, 01:37:42"
8541,574-92-3858,030-45-1969,2,"2022/03/22, 04:36:45"
8542,574-92-3858,150-60-1665,0,"2022/05/14, 15:36:02"
8543,154-64-9693,030-45-1969,1,"2022/02/20, 03:54:43"
8544,154-64-9693,280-65-5827,3,"2022/06/18, 02:25:10"
8545,574-92-3858,280-65-5827,4,"2022/01/05, 19:50:00"
8546,488-22-2850,150-60-1665,1,"2022/05/17, 12:25:41"
8547,488-22-2850,150-60-1665,3,"2022/06/10, 12:01:38"
8548,574-92-3858,280-65-5827,3,"2022/05/12, 06:49:43"
8549,148-49-3184,150-60-1665,0,"2022/03/27, 06:50:29"
8550,877-33-4462,150-60-1665,1,"2022/01/10, 16:23:13"
8551,898-73-3339,150-60-1665,1,"2022/02/19, 08:04:08"
8552,898-73-3339,030-45-1969,0,"2022/04/11, 05:48:10"
8553,830-11-8837,150-60-1665,1,"2022/05/24, 04:06:50"
8554,877-33-4462,030-45-1969,4,"2022/02/01, 22:45:57"
8555,877-33-4462,280-65-5827,2,"2022/05/22, 12:57:31"
8556,830-11-8837,150-60-1665,0,"2022/01/23, 19:44:30"
8557,431-25-4334,280-65-5827,3,"2022/04/17, 10:13:41"
8558,148-49-3184,280-65-5827,3,"2022/03/19, 12:38:18"
8559,877-33-4462,030-45-1969,1,"2022/02/22, 18:56:48"
8560,154-64-9693,280-65-5827,3,"2022/03/12, 21:41:06"
8561,488-22-2850,280-65-5827,1,"2022/05/15, 11:18:22"
8562,877-33-4462,150-60-1665,2,"2022/05/26, 20:50:39"
8563,898-73-3339,030-45-1969,2,"2022/05/02, 00:02:41"
8564,898-73-3339,280-65-5827,1,"2022/03/29, 15:35:46"
8565,431-25-4334,150-60-1665,1,"2022/02/13, 22:26:07"
8566,148-49-3184,280-65-5827,3,"2022/06/10, 19:50:33"
8567,898-73-3339,030-45-1969,0,"2022/05/21, 19:30:41"
8568,154-64-9693,280-65-5827,1,"2022/01/10, 07:03:37"
8569,877-33-4462,280-65-5827,4,"2022/02/28, 18:46:08"
8570,431-25-4334,150-60-1665,3,"2022/01/25, 08:07:18"
8571,830-11-8837,280-65-5827,4,"2022/04/17, 00:52:02"
8572,830-11-8837,150-60-1665,4,"2022/04/25, 10:23:21"
8573,830-11-8837,150-60-1665,3,"2022/03/10, 12:52:44"
8574,488-22-2850,280-65-5827,2,"2022/04/15, 20:50:35"
8575,488-22-2850,150-60-1665,0,"2022/02/12, 04:44:37"
8576,148-49-3184,280-65-5827,3,"2022/02/25, 05:09:16"
8577,830-11-8837,030-45-1969,4,"2022/01/19, 05:37:49"
8578,898-73-3339,280-65-5827,0,"2022/05/04, 23:24:17"
8579,574-92-3858,150-60-1665,2,"2022/01/04, 15:22:15"
8580,830-11-8837,150-60-1665,3,"2022/05/15, 01:38:08"
8581,898-73-3339,150-60-1665,4,"2022/03/22, 03:34:49"
8582,431-25-4334,030-45-1969,4,"2022/05/16, 02:23:22"
8583,154-64-9693,280-65-5827,1,"2022/03/08, 15:18:20"
8584,574-92-3858,280-65-5827,4,"2022/05/25, 06:27:13"
8585,038-37-7264,030-45-1969,2,"2022/05/20, 02:16:46"
8586,594-87-8512,030-45-1969,0,"2022/03/13, 18:36:30"
8587,154-64-9693,150-60-1665,2,"2022/02/18, 19:02:22"
8588,877-33-4462,280-65-5827,1,"2022/06/07, 18:27:46"
8589,877-33-4462,030-45-1969,4,"2022/06/14, 20:02:51"
8590,431-25-4334,150-60-1665,4,"2022/03/05, 08:02:11"
8591,898-73-3339,150-60-1665,4,"2022/05/04, 22:22:59"
8592,898-73-3339,150-60-1665,1,"2022/01/28, 04:40:40"
8593,830-11-8837,030-45-1969,1,"2022/05/20, 19:34:52"
8594,038-37-7264,030-45-1969,4,"2022/06/28, 02:48:33"
8595,488-22-2850,150-60-1665,2,"2022/06/22, 10:26:07"
8596,830-11-8837,150-60-1665,4,"2022/06/24, 19:53:51"
8597,898-73-3339,280-65-5827,1,"2022/03/25, 12:39:42"
8598,830-11-8837,280-65-5827,2,"2022/04/17, 15:30:40"
8599,431-25-4334,150-60-1665,3,"2022/06/06, 16:40:17"
8600,830-11-8837,030-45-1969,2,"2022/04/14, 03:54:28"
8601,038-37-7264,150-60-1665,1,"2022/02/14, 21:26:37"
8602,594-87-8512,150-60-1665,4,"2022/01/10, 04:10:36"
8603,431-25-4334,030-45-1969,4,"2022/01/05, 14:02:42"
8604,154-64-9693,280-65-5827,0,"2022/02/05, 09:12:15"
8605,898-73-3339,030-45-1969,4,"2022/03/22, 12:22:47"
8606,488-22-2850,030-45-1969,4,"2022/01/30, 23:24:51"
8607,830-11-8837,280-65-5827,0,"2022/01/28, 20:48:45"
8608,154-64-9693,030-45-1969,1,"2022/04/21, 22:56:14"
8609,877-33-4462,030-45-1969,3,"2022/04/13, 04:05:13"
8610,038-37-7264,280-65-5827,1,"2022/04/16, 10:45:41"
8611,154-64-9693,280-65-5827,1,"2022/05/05, 04:30:43"
8612,488-22-2850,030-45-1969,2,"2022/03/20, 17:07:44"
8613,488-22-2850,150-60-1665,2,"2022/01/27, 16:37:01"
8614,877-33-4462,150-60-1665,3,"2022/04/04, 13:55:56"
8615,431-25-4334,150-60-1665,1,"2022/05/30, 08:01:05"
8616,431-25-4334,150-60-1665,3,"2022/06/03, 08:21:59"
8617,898-73-3339,280-65-5827,2,"2022/06/18, 14:01:02"
8618,148-49-3184,030-45-1969,1,"2022/01/06, 15:23:47"
8619,488-22-2850,280-65-5827,2,"2022/02/15, 19:45:51"
8620,830-11-8837,030-45-1969,1,"2022/01/05, 03:35:13"
8621,431-25-4334,030-45-1969,3,"2022/06/21, 03:16:01"
8622,038-37-7264,280-65-5827,3,"2022/04/01, 18:24:34"
8623,594-87-8512,030-45-1969,0,"2022/03/28, 19:35:27"
8624,154-64-9693,030-45-1969,3,"2022/03/25, 18:33:46"
8625,594-87-8512,150-60-1665,0,"2022/05/17, 02:15:36"
8626,877-33-4462,150-60-1665,4,"2022/06/18, 16:23:28"
8627,038-37-7264,030-45-1969,1,"2022/06/29, 14:30:33"
8628,431-25-4334,150-60-1665,0,"2022/02/25, 14:10:43"
8629,574-92-3858,150-60-1665,0,"2022/04/16, 03:44:15"
8630,877-33-4462,030-45-1969,2,"2022/02/10, 22:59:14"
8631,898-73-3339,280-65-5827,1,"2022/05/20, 17:09:58"
8632,431-25-4334,280-65-5827,4,"2022/01/30, 09:15:33"
8633,830-11-8837,280-65-5827,4,"2022/06/24, 17:52:05"
8634,154-64-9693,150-60-1665,0,"2022/06/26, 09:03:43"
8635,898-73-3339,280-65-5827,3,"2022/06/09, 11:01:11"
8636,830-11-8837,030-45-1969,1,"2022/01/07, 02:42:17"
8637,488-22-2850,030-45-1969,2,"2022/03/18, 10:36:03"
8638,431-25-4334,030-45-1969,1,"2022/02/08, 15:42:40"
8639,898-73-3339,030-45-1969,2,"2022/05/27, 16:19:22"
8640,038-37-7264,030-45-1969,2,"2022/01/18, 06:47:04"
8641,038-37-7264,030-45-1969,2,"2022/06/15, 07:13:10"
8642,877-33-4462,280-65-5827,1,"2022/04/11, 16:37:09"
8643,488-22-2850,150-60-1665,1,"2022/06/29, 04:25:35"
8644,488-22-2850,150-60-1665,1,"2022/06/15, 20:41:30"
8645,488-22-2850,150-60-1665,4,"2022/01/01, 13:32:15"
8646,154-64-9693,280-65-5827,0,"2022/02/26, 04:40:38"
8647,594-87-8512,030-45-1969,1,"2022/04/03, 07:31:36"
8648,898-73-3339,280-65-5827,4,"2022/06/28, 09:36:43"
8649,877-33-4462,280-65-5827,4,"2022/05/29, 11:31:18"
8650,594-87-8512,150-60-1665,1,"2022/06/02, 01:34:24"
8651,898-73-3339,150-60-1665,4,"2022/04/05, 04:39:21"
8652,898-73-3339,030-45-1969,0,"2022/01/09, 04:42:28"
8653,898-73-3339,150-60-1665,1,"2022/05/10, 05:51:06"
8654,038-37-7264,280-65-5827,1,"2022/05/12, 22:04:44"
8655,038-37-7264,150-60-1665,3,"2022/02/09, 16:38:59"
8656,148-49-3184,280-65-5827,4,"2022/04/22, 04:41:05"
8657,877-33-4462,150-60-1665,0,"2022/04/28, 12:19:01"
8658,877-33-4462,150-60-1665,3,"2022/03/02, 14:14:03"
8659,898-73-3339,280-65-5827,3,"2022/06/17, 08:48:57"
8660,830-11-8837,150-60-1665,3,"2022/05/07, 23:41:10"
8661,038-37-7264,280-65-5827,4,"2022/04/28, 23:14:57"
8662,877-33-4462,150-60-1665,3,"2022/02/01, 08:27:31"
8663,898-73-3339,150-60-1665,3,"2022/04/02, 19:41:33"
8664,877-33-4462,030-45-1969,2,"2022/04/02, 08:35:50"
8665,038-37-7264,150-60-1665,2,"2022/06/15, 07:06:09"
8666,830-11-8837,280-65-5827,0,"2022/04/21, 01:07:19"
8667,148-49-3184,150-60-1665,2,"2022/06/19, 05:45:17"
8668,148-49-3184,030-45-1969,1,"2022/03/19, 07:12:49"
8669,594-87-8512,280-65-5827,1,"2022/02/01, 05:49:01"
8670,574-92-3858,280-65-5827,2,"2022/04/19, 12:48:14"
8671,488-22-2850,150-60-1665,4,"2022/06/14, 10:58:46"
8672,594-87-8512,030-45-1969,1,"2022/05/30, 20:30:58"
8673,431-25-4334,280-65-5827,1,"2022/04/23, 09:52:00"
8674,877-33-4462,150-60-1665,4,"2022/05/02, 07:00:25"
8675,898-73-3339,280-65-5827,1,"2022/04/30, 02:12:35"
8676,154-64-9693,280-65-5827,0,"2022/02/17, 10:59:13"
8677,574-92-3858,030-45-1969,3,"2022/04/02, 22:12:45"
8678,898-73-3339,150-60-1665,3,"2022/01/09, 22:43:33"
8679,038-37-7264,030-45-1969,1,"2022/04/13, 08:27:57"
8680,830-11-8837,280-65-5827,0,"2022/03/12, 14:27:20"
8681,830-11-8837,150-60-1665,2,"2022/02/19, 16:35:16"
8682,431-25-4334,150-60-1665,3,"2022/01/05, 01:42:57"
8683,830-11-8837,150-60-1665,3,"2022/02/03, 15:50:53"
8684,830-11-8837,030-45-1969,0,"2022/01/15, 01:59:06"
8685,830-11-8837,150-60-1665,1,"2022/03/27, 12:22:52"
8686,877-33-4462,280-65-5827,2,"2022/06/18, 21:24:42"
8687,431-25-4334,150-60-1665,4,"2022/05/11, 12:37:48"
8688,830-11-8837,030-45-1969,3,"2022/03/21, 06:19:34"
8689,898-73-3339,030-45-1969,0,"2022/06/07, 08:08:57"
8690,488-22-2850,280-65-5827,1,"2022/03/08, 14:44:48"
8691,574-92-3858,030-45-1969,3,"2022/05/30, 20:26:09"
8692,431-25-4334,280-65-5827,0,"2022/01/23, 06:58:56"
8693,574-92-3858,280-65-5827,4,"2022/04/10, 21:08:41"
8694,830-11-8837,030-45-1969,0,"2022/06/28, 12:12:11"
8695,431-25-4334,150-60-1665,2,"2022/04/08, 00:40:39"
8696,830-11-8837,030-45-1969,0,"2022/01/25, 05:43:52"
8697,830-11-8837,030-45-1969,0,"2022/04/17, 22:08:35"
8698,574-92-3858,030-45-1969,1,"2022/01/03, 16:33:54"
8699,038-37-7264,280-65-5827,2,"2022/05/14, 09:51:58"
8700,898-73-3339,280-65-5827,0,"2022/06/20, 10:26:47"
8701,431-25-4334,030-45-1969,1,"2022/02/21, 22:05:04"
8702,830-11-8837,030-45-1969,0,"2022/03/18, 21:03:32"
8703,877-33-4462,280-65-5827,2,"2022/03/30, 15:29:15"
8704,830-11-8837,280-65-5827,0,"2022/06/18, 23:53:54"
8705,154-64-9693,150-60-1665,2,"2022/02/05, 19:04:59"
8706,574-92-3858,030-45-1969,3,"2022/04/01, 12:32:26"
8707,148-49-3184,030-45-1969,1,"2022/05/25, 23:10:53"
8708,154-64-9693,150-60-1665,4,"2022/05/25, 14:23:32"
8709,594-87-8512,150-60-1665,2,"2022/05/01, 12:02:38"
8710,431-25-4334,150-60-1665,0,"2022/02/09, 16:27:03"
8711,148-49-3184,150-60-1665,3,"2022/03/28, 06:39:44"
8712,594-87-8512,150-60-1665,2,"2022/01/05, 22:21:34"
8713,148-49-3184,280-65-5827,3,"2022/06/03, 10:04:25"
8714,594-87-8512,280-65-5827,2,"2022/03/21, 00:28:45"
8715,038-37-7264,280-65-5827,0,"2022/02/24, 16:52:42"
8716,038-37-7264,150-60-1665,1,"2022/02/12, 14:21:05"
8717,574-92-3858,030-45-1969,3,"2022/04/18, 04:14:37"
8718,488-22-2850,030-45-1969,3,"2022/01/13, 16:04:47"
8719,574-92-3858,150-60-1665,0,"2022/04/17, 00:00:34"
8720,898-73-3339,280-65-5827,0,"2022/06/06, 07:20:49"
8721,877-33-4462,150-60-1665,3,"2022/05/22, 09:27:23"
8722,877-33-4462,150-60-1665,3,"2022/05/21, 22:39:07"
8723,154-64-9693,280-65-5827,0,"2022/06/29, 11:09:20"
8724,830-11-8837,150-60-1665,0,"2022/02/02, 06:22:46"
8725,148-49-3184,030-45-1969,3,"2022/04/11, 21:03:45"
8726,877-33-4462,150-60-1665,2,"2022/06/16, 20:24:26"
8727,431-25-4334,030-45-1969,0,"2022/02/05, 08:43:54"
8728,877-33-4462,150-60-1665,1,"2022/03/12, 13:26:27"
8729,154-64-9693,280-65-5827,0,"2022/04/03, 22:22:16"
8730,830-11-8837,280-65-5827,3,"2022/01/31, 12:36:18"
8731,898-73-3339,280-65-5827,1,"2022/05/15, 21:57:58"
8732,574-92-3858,280-65-5827,0,"2022/06/11, 18:27:17"
8733,594-87-8512,150-60-1665,0,"2022/03/09, 16:43:11"
8734,488-22-2850,150-60-1665,1,"2022/01/11, 07:47:41"
8735,898-73-3339,150-60-1665,4,"2022/01/28, 15:04:16"
8736,574-92-3858,280-65-5827,3,"2022/04/18, 09:46:37"
8737,594-87-8512,030-45-1969,1,"2022/05/24, 05:12:53"
8738,594-87-8512,280-65-5827,4,"2022/05/12, 19:42:32"
8739,154-64-9693,150-60-1665,2,"2022/01/30, 03:04:27"
8740,148-49-3184,150-60-1665,3,"2022/06/14, 01:21:58"
8741,154-64-9693,150-60-1665,4,"2022/06/16, 06:20:10"
8742,574-92-3858,280-65-5827,0,"2022/03/11, 22:21:58"
8743,431-25-4334,280-65-5827,4,"2022/03/10, 05:07:11"
8744,154-64-9693,150-60-1665,1,"2022/05/12, 18:18:31"
8745,898-73-3339,030-45-1969,2,"2022/02/03, 12:28:45"
8746,148-49-3184,150-60-1665,4,"2022/05/17, 09:31:13"
8747,431-25-4334,280-65-5827,2,"2022/02/16, 20:56:11"
8748,830-11-8837,150-60-1665,4,"2022/05/18, 23:58:26"
8749,574-92-3858,280-65-5827,1,"2022/04/27, 05:34:34"
8750,038-37-7264,150-60-1665,1,"2022/05/05, 13:01:46"
8751,877-33-4462,280-65-5827,0,"2022/04/30, 21:06:31"
8752,154-64-9693,150-60-1665,0,"2022/03/28, 11:14:09"
8753,154-64-9693,030-45-1969,3,"2022/01/22, 20:59:29"
8754,154-64-9693,030-45-1969,4,"2022/05/09, 03:30:37"
8755,898-73-3339,030-45-1969,2,"2022/03/05, 06:34:31"
8756,594-87-8512,030-45-1969,3,"2022/06/15, 00:58:30"
8757,148-49-3184,280-65-5827,4,"2022/03/20, 08:42:31"
8758,574-92-3858,280-65-5827,1,"2022/05/01, 17:21:58"
8759,431-25-4334,280-65-5827,4,"2022/05/14, 22:05:04"
8760,594-87-8512,030-45-1969,0,"2022/04/20, 07:44:05"
8761,038-37-7264,280-65-5827,0,"2022/03/26, 12:49:42"
8762,148-49-3184,030-45-1969,4,"2022/02/02, 05:32:48"
8763,574-92-3858,030-45-1969,2,"2022/04/05, 23:29:05"
8764,488-22-2850,150-60-1665,0,"2022/01/18, 10:43:33"
8765,148-49-3184,150-60-1665,2,"2022/06/03, 16:53:25"
8766,898-73-3339,030-45-1969,3,"2022/03/19, 16:12:18"
8767,877-33-4462,030-45-1969,3,"2022/06/02, 20:37:55"
8768,488-22-2850,280-65-5827,3,"2022/04/07, 13:15:01"
8769,148-49-3184,280-65-5827,3,"2022/04/10, 00:20:50"
8770,488-22-2850,030-45-1969,2,"2022/03/13, 10:57:48"
8771,154-64-9693,150-60-1665,1,"2022/02/15, 01:10:41"
8772,574-92-3858,150-60-1665,3,"2022/05/24, 11:55:55"
8773,594-87-8512,280-65-5827,1,"2022/03/27, 08:07:58"
8774,574-92-3858,030-45-1969,0,"2022/04/10, 10:59:24"
8775,148-49-3184,030-45-1969,4,"2022/03/18, 21:00:24"
8776,877-33-4462,030-45-1969,2,"2022/05/20, 03:10:56"
8777,830-11-8837,030-45-1969,0,"2022/04/22, 01:27:26"
8778,431-25-4334,280-65-5827,2,"2022/03/04, 09:29:47"
8779,431-25-4334,150-60-1665,0,"2022/01/09, 15:58:04"
8780,148-49-3184,280-65-5827,1,"2022/04/09, 14:36:38"
8781,830-11-8837,030-45-1969,3,"2022/05/26, 20:59:41"
8782,038-37-7264,030-45-1969,2,"2022/03/04, 15:10:56"
8783,574-92-3858,280-65-5827,4,"2022/06/09, 00:01:50"
8784,154-64-9693,150-60-1665,0,"2022/06/11, 20:43:04"
8785,877-33-4462,280-65-5827,4,"2022/04/05, 23:57:25"
8786,574-92-3858,030-45-1969,0,"2022/04/18, 00:14:45"
8787,431-25-4334,280-65-5827,3,"2022/05/30, 09:08:17"
8788,594-87-8512,030-45-1969,3,"2022/03/26, 12:04:16"
8789,148-49-3184,030-45-1969,1,"2022/06/02, 20:04:09"
8790,154-64-9693,030-45-1969,3,"2022/06/22, 02:20:53"
8791,154-64-9693,280-65-5827,2,"2022/02/07, 01:19:13"
8792,431-25-4334,280-65-5827,0,"2022/05/20, 16:52:17"
8793,898-73-3339,280-65-5827,4,"2022/04/22, 02:40:26"
8794,594-87-8512,280-65-5827,2,"2022/01/19, 14:42:51"
8795,488-22-2850,280-65-5827,0,"2022/06/12, 02:27:06"
8796,038-37-7264,280-65-5827,3,"2022/05/29, 21:04:07"
8797,898-73-3339,030-45-1969,3,"2022/06/06, 01:10:07"
8798,877-33-4462,030-45-1969,1,"2022/04/22, 22:36:04"
8799,594-87-8512,280-65-5827,2,"2022/02/13, 08:48:43"
8800,154-64-9693,030-45-1969,2,"2022/04/07, 07:10:07"
8801,148-49-3184,030-45-1969,3,"2022/06/07, 22:20:58"
8802,431-25-4334,150-60-1665,0,"2022/03/09, 01:24:19"
